id,Title,Content,"Timeline Dates","Include Video","Video URL","YT or Vimeo?","Video Synposis","Include Document","Document Synopsis",Document,"Resource Categories","Video Contributors","Document Contributors",Order,"Image Featured"
860,"Casper (1995)",,1732,1,https://vimeo.com/298031,Vimeo,"The absurdist kick in “Keanu,” the first movie to showcase Keegan-Michael Key and Jordan Peele together, has a tiny tail and squeak. Beloved of crime lords and doofuses alike, Keanu the kitten shows up early, padding underfoot through one of those artfully staged drug labs — armed guards, white powder, ominous lighting — that’s soon lit up with the sights and sounds of heavy artillery. Much like the Buddhalicious star he’s named for, Keanu slips unscathed through the fast-and-furious raining bullets, miraculously dodging death as a heavenly chorus lays down an apocalyptic track. Kitten has skills. That’s the high-concept goof in “Keanu,” a 10-minute sketch that’s been inflated to bloated feature length. Running 90 minutes too long, the movie is a slack, erratically amusing excuse to watch Mr. Key and Mr. Peele tag-team after ending “Key & Peele,” their celebrated, often blazingly funny Comedy Central series that turned them into national memes. The road to Mr. Key and Mr. Peele’s future as movie headliners, though, will take more than kittens, guns and a riff on gangbangers head-bobbing to George Michael. What’s needed is a sharper, smarter edge, like the one they used on their show to lacerate pop-cultural and political targets; also, more and better jokes. The good news is that Mr. Key and Mr. Peele comfortably hold the big screen, whether they’re playing ordinary guys or imitating killers. The movie, which Mr. Peele wrote with the longtime “Key & Peele” contributor Alex Rubens, opens with the kitten running from the drug-lab shootout and landing at the door of Rell (Mr. Peele), who’s distraught after being dumped by his girlfriend. Like every man in the movie, Rell falls for the cat and — after rising from a miasma of pot smoke while flanked by posters for “New Jack City” and Michael Mann’s “Heat” — names his fluffy new friend Keanu. A new love is born, one that’s blessed by Rell’s cousin, Clarence (Mr. Key), if also nearly doomed. Things start cooking when Keanu disappears, forcing Rell and Clarence to play detective while chasing leads and kitten tail. They end up in a strip club, where women provide the topless decoration on and off the pole in a joint, bada bing, run by a gangster, Cheddar (Method Man), and his gunslingers. (The flat-liner here is that the crew calls itself the 17th Street Blips, à la the Crips and the Bloods.) There, Rell and Clarence, latter-day Hardy Boys, pretend to be hard-core criminals, a quickie makeover that largely involves putting a swagger in their step, talking street (or like black extras in an exploitation flick) and punctuating their cartoonish braggadocio with R-rated filler. On their show, Mr. Key and Mr. Peele turned code switching into an aesthetic principle, most famously in their sketches involving President Obama (brilliantly channeled by Mr. Peele) and his Anger Translator, Luther (Mr. Key). In “Keanu,” once Rell and Clarence start hanging with Cheddar’s group, they swap their everyday speech (“good English”) for tougher, rougher talk and haphazard grammar. They drop their final “g’s,” sprinkle on the “ain’ts” and vamp like gangbangers. It’s a metamorphosis that sounds like conceptual gold, as Mr. Key and Mr. Peele — drawing from the comedy of masquerade and playing with racially coded speech and behavior — turn a pair of amusing milquetoasts who happen to be black into black stereotypes right out of central casting. Rell and Clarence are performing thuggery, at least at first, walking the bad-man walk and talking the talk while frantically looking for the exit. And despite the sluggish passages and hum of unease, it’s fun watching these performers play with clichés amid a guest visit from Anna Faris and the sight of Clarence’s minivan’s becoming a safe space for gangsta sharing and caring. (The director is Peter Atencio, another “Key & Peele” veteran.) But as the genre machinery chugs along, the bang-bang begins to overwhelm the movie, and the underlying critique gives way to a what-me-worry shrug. Keanu may be Rell and Clarence’s power animal. But he’s no match for Liam “Neesons,” the character whom Mr. Key and Mr. Peele named in honor of the Hollywood hepcat who explodes minds and bodies both. “Keanu” is rated R (Under 17 requires accompanying parent or adult guardian). Bang bang, bleep bleep. Running time: 1 hour 40 minutes.",1,,,History|Modernity,"Paul Arnold|Robert Forestone",,84,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48809531_100x75.jpg
862,"Clockers (1995)",,882-1128,1,https://vimeo.com/298601,Vimeo,"“L’Attesa” (“The Wait”), Piero Messina’s debut feature, is an elegant melodrama of maternal grief with overtones of horror, a psychological rather than a supernatural ghost story. Set in Sicily around Easter, the film partakes freely of religious imagery to add gravity and mystery to its domestic tale of loss, longing and deceit. The landscape — volcanic rock and quiet forests surrounding a sparkling lake — is captured in long, wide takes, a beauty surpassed only by close-ups of the two lead actresses, Juliette Binoche and Lou de Laâge. Ms. Binoche plays Anna, a Frenchwoman who lives on an estate that belonged to her former husband’s family. Ms. de Laâge is Jeanne, the French girlfriend of Anna’s son, Giuseppe. Jeanne, who has never met Anna, arrives for a visit at a tragically inconvenient moment. Giuseppe has just died in an accident — the first images in “L’Attesa” are of his funeral — and Anna is too distraught to break the news to Jeanne. When the young woman calls from the airport, Anna tells her that Giuseppe isn’t home and dispatches the caretaker, Pietro (Giorgio Colangeli), to pick her up. “I’m waiting for the right moment to tell her,” Anna tells her sister-in-law after Jeanne has stumbled downstairs into a houseful of black-clad mourners. But Anna’s lie, initially a sin of omission, grows deeper, more complicated and more cruel as Jeanne hangs around, waiting for her lover to return and leaving plaintive messages on his cellphone. Anna listens to them, with what seems to be a complicated blend of masochism, jealousy and wishful thinking — as if the fact that someone believes her son is still alive might make him less dead. “L’Attesa,” loosely based on a 1923 play by Luigi Pirandello called “The Life I Gave You,” is a delicate, slightly artificial study in time and emotion. Its slow pace captures the stasis of Anna’s condition, her feeling of being stuck in an agonizing limbo between denial and acceptance. Jeanne’s presence is both an unbearable reminder of her own loss and a token of her son’s presence, and Mr. Messina is more interested in the nuances of the situation than in the mechanics of plot. At times the plausibility of the story starts to fray, but the feelings and images are strong enough to keep such doubts in check. The setting has an atavistic, primal grandeur. Sicily is a place of ancient blood feuds, medieval rituals and Greek tragedies. And there is something similarly timeless about the contours of Ms. Binoche’s face. In anguish and repose, Anna could be a figure in an Italian Renaissance painting, a pale image of sorrow against a dark background. Jeanne, first seen in the blinding, sterile light of the airport, can seem as much a time traveler as a tourist, a visitor from the European modernity that is also Anna’s native realm. She comes to regard her would-be mother-in-law — there’s no real word for what they are to each other — as a wise aunt or an older sister, and despite the weirdness of the circumstances, the two women strike up a tentative friendship. It’s a pleasure to watch Ms. Binoche and Ms. de Laâge onscreen together. And there are scenes of each of them alone that are piercing and lovely. At one point, Anna wraps her arms around an inflatable raft and releases the valve, catching her son’s preserved breath on her face as it escapes. “L’Attesa,” while it is about the stasis and confinement of its characters, suffers from a different kind of claustrophobia. A model of craft, refinement and visual decorum, it is both a hothouse flower and a cinematic hothouse, nurturing blossoms of exquisite feeling protected from the air of reality. Compared, say, with the Sicily of Michelangelo Antonioni’s “L’Avventura” or (to take a more recent example, also starring Ms. Binoche) the Alps of Olivier Assayas’s “Clouds of Sils Maria,” Mr. Messina’s Sicily has the shallow picturesqueness of a tourist destination. And Anna’s house, a stately pile of stones, is little more than an impressive piece of real estate, haunted not by history but by a single ghost. The performances are vivid and moving, but there is ultimately less to this well-made, impeccably acted film than meets the eye. Its meticulousness is to some degree a flaw, an evasion of nearly every variety of human messiness. You wait in vain for the full weight of bereavement to become apparent, and also for an indication of the density of experience. You wait in gorgeous surroundings, in marvelous company, for something that never arrives. “L’Attesa” (“The Wait”) is not rated. It is in Italian and French, with English subtitles. Running time: 1 hour 50 minutes.",1,,,"Modernity|New testament|Timothy","Fred Jones|John Smith",,250,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48819081_100x75.jpg
864,"Congo (1995)",,1470,1,https://vimeo.com/298786,Vimeo,"Everybody likes to spout grand-sounding ideas; no one likes to get into the messy area of carrying them out. A case in point: “Love Thy Nature,” an airy film by Sylvie Rokab that advocates redefining the relationship between humans and the natural world. Various theorists talk about the need to get away from the idea that people are supposed to subdue the Earth and toward the view that we are part of an interconnected planetary organism of sorts. The era of humans, we’re reminded, represents only a tiny fraction of Earth’s existence, and across those eons the planet has been continually evolving in ways that support a diversity of life. We need to figure out our place in this biosphere rather than try to conquer and exploit it. These ideas are presented via various talking heads and a narration read by Liam Neeson that represents “the voice of Sapiens,” while endless slow-motion footage of animals, plants and people rolls by. Hard realities, though, are nowhere to be found. Some of these experts like to talk in the “we”: “We’re starting to realize that we’re all kin, we’re all cousins,” Brian Swimme, a cosmologist, says in a segment that notes how much DNA humans share with trees. But who is this “we”? No one in this film acknowledges that a large number of humans deny global warming and still cheer the line “drill, baby, drill” when politicians hurl it. Even when it could be specific, “Love Thy Nature” isn’t. The idea of biomimicry — emulating proven solutions from the natural world to address human needs and problems — is discussed, but don’t expect many concrete examples. The film is useful enough as an introduction to such concepts, but it’s not willing to take on the difficult journey from theory to practice.",1,,,Judges|Modernity|Revelation|Timothy,"Mason Kinsella|Paul Arnold",,48,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48821754_100x75.jpg
866,"Crimson Tide (1995)",,"69-325 BC",1,https://vimeo.com/299449,Vimeo,"According to Kengo Hioki, the guitarist for and a founder of the punk band Peelander-Z, the group’s focus is 10 percent on music, 90 percent on theatrical style. Its gonzo stagecraft involves garish costumes and wild hairdos. The Japanese band members, mostly based in the United States, perform as alter egos — aliens from the planet Peelander. Kengo calls himself Peelander-Yellow; his bassist and longtime friend Kotaro Tsukada, is Peelander-Red. Peelander-Green is seen on drums. In “Mad Tiger,” a slight, overextended documentary about these musicians, Red decides to call it quits and open a bar. The separation is initially amicable, but rifts soon threaten to unplug Peelander-Z’s amplifiers for good. In particular, Yellow struggles to find a rhythm with the new bassist (Purple, from the dark side of the planet). Yellow notes that making an audience happy is tough, and the main idea in “Mad Tiger” is that the group’s prankishness masks complex, longstanding friendships. Yellow, a shy former painter who hides behind his character, is easily wounded, and not because he once broke a tooth during a rolling high kick. The movie is obviously heartfelt, but the directors, Jonathan Yi and Michael Haertlein, never turn this motley crew into compelling characters. (The band’s personnel issues don’t exactly amount to the breakup of the Beatles.) Nor is there much “This Is Spinal Tap”-style humor. “Mad Tiger” is entirely earnest in its affection, even when Red shows up at Purple’s first show, seriously irritating Yellow.",1,,,"Modernity|New testament|Timothy","Robert Forestone",,206,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48826601_100x75.jpg
868,"Crumb (1994)",,469,1,https://vimeo.com/channels/staffpicks/299767,Vimeo,"An early scene in “Men & Chicken” shows the actor Mads Mikkelsen, with curly hair and a mustache, in the role of Elias, on an awkward date with a woman he met online. She says she is impressed that Elias made the date to begin with because her profile picture, which shows her in a wheelchair, has turned off other men. Expressing interest in her job as a psychiatrist, Elias describes a dream, one in which he rapes a bird of some sort. His date interjects questions; Elias responds with annoyance, questioning her competence as a therapist. He subsequently retires to the men’s room and begins to masturbate in a stall. Yes. “Men & Chicken” is that kind of movie. He’s interrupted by a phone call from his brother Gabriel (David Dencik), who tells Elias that their father has died. It’s even more of that kind of movie when Elias and Gabriel discover their dead father is not their real father. The comically dimwitted brothers trek to a remote Danish island, where they discover three more brothers, who are loath to let the interlopers see the patriarch. Slapstick violence collides with an air of rot, and for a time the movie feels like a cross between “The Texas Chainsaw Massacre” and a vintage Three Stooges short. And then there are the mutated chickens. All the weirdness is orchestrated with surprising understatement by the writer and director Anders Thomas Jensen, a well-established screenwriter and a bit of a cult figure, directorially, in his native land. The movie’s grave commitment to its own quirkiness is admirable, I suppose. But that doesn’t mean I’m going to recommend it.",1,,,"Biblical|New testament|Old testament","Graham Fletcher|Mason Kinsella|Robert Forestone",,163,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48830516_100x75.jpg
870,"Desperado (1995)",,"1797 BC",1,https://vimeo.com/301221,Vimeo,"The unofficial conclusion of an unofficial trilogy of holiday-themed multistar comedy vehicles directed by Garry Marshall, “Mother’s Day” has its perfunctory heart exactly where any experienced viewer would expect it to be. That is, in a fantasy world where, among other things, one older mother’s lifetime of bigotry can be cured by half an afternoon spent with a mixed-race child. The major players in this movie of intertwined story lines include Kate Hudson as a daughter and mom addicted to secrets; Jennifer Aniston as a frazzled divorced mom superirritated by her ex, played by Timothy Olyphant (who’s clearly dying to star in a biopic of Billy Bob Thornton); Julia Roberts as a high-powered childless career woman; and Britt Robertson as a young single mom who’s loath to marry her winsome British boyfriend because of her ambivalence about having been adopted. You will guess, immediately, who her mom turns out to be. The movie, a goopy, glossy mess with 10 times more respect for contrived sentimentality than for film grammar, is bereft of genuinely amusing jokes — Mr. Marshall really had some nerve naming his autobiography “Wake Me When It’s Funny.” Which is not to say the film lacks entertainment value. There’s unusual imagery, in the form of Ms. Roberts’s recycled wig. (Perhaps she had hoped to pass for a Julia Roberts impersonator.) There’s suspense, as when Jason Sudeikis, playing a single dad, sings “The Humpty Dance” for a roomful of children, and you wonder if he’ll make it to the line “I once got busy in a Burger King bathroom.” And there are laughs, albeit inadvertent; the biggest comes courtesy of the production’s no-doubt overworked sound department, when Ms. Robertson utters “I have abandonment issues” without moving her mouth. GLENN KENNY “Mother’s Day” is rated PG-13 (Parents strongly cautioned) for language of the sort that your mom may use with you if you take her to see this movie.",1,,,"Modernity|New testament|Revelation|Timothy","Fred Jones|John Smith|Robert Forestone",,92,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/119511926_100x75.jpg
872,"Devil in a Blue Dress (1995)",,"658 BC",1,https://vimeo.com/302057,Vimeo,"“Mothers and Daughters” is full of recognizable stars and heartfelt conversations. Unfortunately, it’s largely devoid of the kind of character development that can give such conversations real impact. The movie — directed by Paul Duddridge and released, of course, just in time for Mother’s Day weekend — works an intersecting-stories structure as it follows several mother-daughter pairs through tensions, tears and reconciliations. The cast includes Susan Sarandon, Sharon Stone, Courteney Cox, Mira Sorvino, Christina Ricci and Eva Amurri Martino (Ms. Sarandon’s real daughter), and they are tasked with cutting right to the chase. Having multiple plotlines eats time, and, as a result, Paige Cameron, the screenwriter, doesn’t really lay much of a foundation for any of these relationships; instead, we’ve barely registered who’s who before we are plunged into the heart-to-hearts. Subtlety is not on the agenda here, either; these are big-moment stories that involve pregnancies, revelations about who is whose biological parent, and so on. The dialogue — much of it delivered via video conference calls, for some reason — is the kind of Lifetime movie stuff that will probably strike a chord with mothers and daughters who have had similar conversations or wish they had. “When you were born, and I saw you, I didn’t know that I could ever need anything that badly, that I could ever love anything that much,” Ms. Sarandon’s character tells her daughter. But what kind of relationship led to such earnest soul-baring? We’re left to imagine. NEIL GENZLINGER “Mothers and Daughters” is rated PG-13 (Parents strongly cautioned) for mature themes.",1,,,Biblical|History,"Fred Jones|Paul Arnold",,201,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48865921_100x75.jpg
874,"Die Hard: With a Vengeance (1995)",,"1905 BC",1,https://vimeo.com/302549,Vimeo,"One night, Nina Simone, the great jazz singer, composer and pianist, now semiretired on the French Riviera, calls up her old friend Richard Pryor. It’s the 1990s, and both of them have seen better days. His first words to her are “Can you imagine?,” and while he’s referring to his own struggles with addiction and illness, his question haunts “Nina,” a sincere and spectacularly misbegotten new biopic. While the movie may invite us to imagine its subject’s extraordinary life, it frustrates our ability to do so at every turn. The conversation with Pryor, who is played by Mike Epps, is a perfect example. A flashback establishes that they performed together back in the ’60s, but it’s gone before any historical or emotional significance has registered. In its wake there is a lingering flicker of curiosity. Nina Simone and Richard Pryor were friends. Wouldn’t that make an interesting movie? There are so many interesting movies hovering in the air, none of them the one onscreen. “Nina,” written and directed by Cynthia Mort, has taken a long time to arrive in theaters. In the months leading up to its release, the film has been criticized for casting Zoe Saldana, who is also credited as an executive producer, in the title role. The real Nina Simone had much darker skin than Ms. Saldana, whose participation has sparked renewed discussion about persistent color bias in popular culture. The fact that her complexion, like her accent, seems to shift from one scene to the next is unlikely to help. But the problems with “Nina” are more than skin deep. Ms. Saldana does her own singing, and while she has a fine voice, she lacks Ms. Simone’s lower register range and the uniquely Simonean tonal quality that was somehow both raw and silken, furious and sad. Still, the film, shot in cool, soft, vintagey colors by Mihai Malaimare Jr., works better as a lounge act than as a biography. The songs (including “Four Women,” “Wild Is the Wind,” “My Baby Just Cares for Me” and “See-Line Woman”) are still great. Even so, those interested in Simone’s art should listen to her records. Those curious about her life can check out “What Happened, Miss Simone?,” Liz Garbus’s recent, and excellent, documentary. Many of the important facts in that movie appear as footnotes or flashbacks in this one. An early scene shows Simone as a teenage piano prodigy in North Carolina, insisting that her parents be seated in the segregated hall where she is performing. Later, in an interview on French radio, she recalls her Juilliard education and her rejection from the Curtis Institute in Philadelphia, which had no place for a young black woman interested in classical music. We catch a glimpse of her composing “To Be Young, Gifted and Black” in the company of its inspiration, the playwright Lorraine Hansberry. We learn that she had a daughter and was active in the civil rights movement. But the threads that would connect these data points into something coherent — let alone revelatory, moving or provocative — are never supplied. Instead, we are treated to a bizarre, shambling drama about Simone’s relationship, in her last decade, with Clifton Henderson (David Oyelowo), who was her assistant and then her manager. They meet in Los Angeles, where Simone has been placed in a psychiatric ward after pulling a gun on a record-company executive. Clifton, a nurse, treats her kindly and is aware of her fame, so she drops some cash on him (literally) and spirits him away to the South of France, where she leads a dissipated expat life. Existing on Champagne and cigarettes, she pouts and sleeps and swears at poor Clifton, refusing to eat the food he prepares her and occasionally throwing things at him. In her early 60s, she still intermittently performs and records, but her erratic behavior, some of it the result of bipolar disorder, keeps her from the comeback she desires and deserves. To the extent that “Nina” has a plot, it involves Clifton’s efforts to help her and preserve his own patience and dignity. But their interactions, too, feel like a weird cabaret act, or like outtakes from a sitcom about a crazy diva and her loyal servant. Ms. Mort’s writing lacks psychological texture, and her direction generates little intensity, or even continuity. To say nothing of relevance. Ms. Garbus’s documentary implicitly linked Simone’s public career and private travails to the racial and sexual politics of the present. There are few musicians whose work feels so permanently urgent, whose contribution still demands to be grappled with and understood. It gives me no pleasure to say that “Nina” contributes nothing to that understanding. “Nina” is not rated. Running time: 1 hour 30 minutes.",1,,,"History|Modernity|New testament|Old testament","John Smith",,102,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48873711_100x75.jpg
876,"Doom Generation, The (1995)",,1565,1,https://vimeo.com/303007,Vimeo,"“A terrible beauty is born,” Yeats wrote in his poem “Easter 1916,” about Ireland’s fight for independence from the British. But the 30 centenarians facing the camera in Alex Fegan’s delightful documentary “Older Than Ireland” are simply beautiful: frail, yes, but wise, wry, flinty, funny and sometimes very tender. All were born before the Easter Rising, an event widely celebrated this year that sparked the explosion in patriotism that ultimately led to the founding of the Irish Republic. The film begins with a gently frivolous tone, to a light piano score. In largely flat, symmetrical compositions, its subjects address questions: How does it feel to be 100? What’s the secret to longevity? What was school like? (Lots of corporal punishment, apparently.) Then it moves into more haunting recollections: Bessie Nolan, 103, recalls the day of the Easter Rising. Jackie O’Sullivan, 102, met the rebels Michael Collins and Eamon de Valera. Among others, Michael O’Connor, 101, and Flann Brennan, 101, describe the vicious predations of the Black and Tans. Jack Powell, 101, remembers the early emergence of the Irish Republican Army. Some passages — descriptions of dance halls, first kisses (“a snoggle in the ditch”), wedding proposals, tearful partings with emigrants to America and with dying spouses — are downright poignant. As for inevitable fate, Ms. Nolan says, “I’m looking forward to the hereafter.” It’s often said that the Irish, blessed with the gift of gab, can be splendid raconteurs. You’ll find generous evidence to that effect here. And a bit of poetry as well.",1,,,"Biblical|Judges|Old testament|Revelation","Fred Jones|Graham Fletcher",,61,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48879619_100x75.jpg
878,"Feast of July (1995)",,1509-1628,1,https://vimeo.com/303899,Vimeo,"“Pali Road” is a decent romantic thriller with an uncredited co-star: the state of Hawaii, where it was filmed. The acting is on the wooden side, but the scenery is gorgeous. Lily (the Taiwanese actress Michelle Chen) is a young doctor who is coveted by a fellow physician, Mitch (Sung Kang), but is in a relationship with an elementary-school teacher named Neil (Jackson Rathbone of the “Twilight” movies). After she is in a car crash — the film’s title is a reference to a real stretch of roadway in Hawaii that has a reputation for strange occurrences — she wakes up in an unfamiliar world: She is married to Mitch and has a son, and no one in her life has ever heard of Neil. Jonathan Lim, directing a screenplay by Doc Pedrolie and Victoria Arch, juggles the possibilities pretty well. Is Lily crazy? Is she the victim of an elaborate plot orchestrated by Mitch? Henry Ian Cusick lends a creepy air as a counselor who may or may not have her best interests at heart as he coaxes her to accept the reality she sees. A lot of the weight of selling the story falls on Ms. Chen, and she’s not entirely up to the challenge, but Mr. Lim is able to build suspense anyway. The film might have been more interesting had it delved further into the darker possibilities. Mr. Lim, though, ultimately lets romance be the dominant theme — the love we want, the love we missed out on, the love we get — and there’s some satisfaction there. NEIL GENZLINGER “Pali Road” is rated PG (Parental guidance suggested) for a few scary moments.",1,,,"History|Modernity|Old testament|Revelation","Robert Forestone",,53,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48889551_100x75.jpg
880,"First Knight (1995)",,1102,1,https://vimeo.com/304805,Vimeo,"At first, it strains credulity. In the late 1950s, just as rebellion is smoldering in Cuba, a reporter in Miami is laboring over a letter to his literary idol. Then, before you can say “The Old Man and the Sea,” the reporter, Ed Myers (Giovanni Ribisi), is whisked away to Cuba for a fishing trip with his hero, Ernest Hemingway. His adventure begins on a dock as Papa himself floats into view, commanding the flying bridge of his boat like a Roman charioteer. Abandoned as a child during the Depression, at Christmas, no less, the Kid, as Hemingway calls Myers, fled the orphanage to seek his journalistic fortune. Now, he’s in the right place to cover the revolution between tossing back drinks, learning to land a tuna and lounging on pristine beaches with Hemingway and his fourth wife, Mary (Joely Richardson), who invite him to join the family. But Bob Yari’s “Papa: Hemingway in Cuba” is more artifact than art. Shot at Finca Vigi´a, the author’s home near Havana, it bristles with authentic detail, down to the very typewriter Hemingway used. That the movie was made at all during the economic embargo was a feat of diplomacy, financial and otherwise. Ultimately, however, “Papa,” based on an autobiographical screenplay, goes soft at its center. Adrian Sparks, white-bearded and bearish in the title role, lacks the dynamism and bombast we expect. Ms. Richardson comforts and coaxes and exasperatedly, bitingly demeans, but she and Mr. Sparks play past each other instead of engaging. The film does have its treats beyond the historical and geographic. Be on the lookout for Papa’s granddaughter Mariel Hemingway, in white cat-eye specs. “Papa: Hemingway in Cuba” is rated R (Under 17 requires accompanying parent or adult guardian) for what a passing 9-year-old called “too many bare butts in the pool” and low-impact sex, fully under the covers. Running time: 1 hour 46 minutes.",1,,,"Biblical|Old testament","Mason Kinsella|Robert Forestone",,13,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48900527_100x75.jpg
882,"Free Willy 2: The Adventure Home (1995)",,742-958,1,https://vimeo.com/305053,Vimeo,"Watching the generic computer-animated “Ratchet & Clank,” you’re flooded with reminders of familiar characters. The hero Ratchet — a lombax, a frisky creature with big ears and eyes, who aspires to join the Galactic Rangers, protectors of the galaxy evoking the Green Lantern Corps — has the small physique and intent expression of an evolved Sonic the Hedgehog. His brainy sidekick, the robotic Clank, resembles a diminutive take on the title character from “The Iron Giant”; his voice could be a bookwormish twist on Marvin the Martian’s. When Ratchet (voiced by James Arnold Taylor) succeeds in entering the ranks of the Rangers, he finds that the vain bluster of their leader, Captain Qwark (Jim Ward, reproducing Patrick Warburton’s pompous shtick in “The Tick”), to be hollow. Qwark’s flaws are most evident when the universe is threatened by the evil ex-Ranger Dr. Nefarious (Armin Shimerman), a distant cousin to Will Ferrell’s villain in “Megamind.” Other shopworn aspects — Ratchet’s modest origins as a rocket mechanic who, his boss says, should “dream smaller”; a rapacious antagonist (Paul Giamatti, in sinister-capitalist mode) aided by an oversize thug (Sylvester Stallone) — prompted tired eye rolls, as did the trite motivations and frenetic aerial acrobatics. It comes as no surprise that “Ratchet & Clank” is built around a PlayStation video game series that first appeared in 2002. But of course. It has little story to tell and few ideas to offer. Just a great deal of product to sell. ANDY WEBSTER  “Ratchet & Clank” is rated PG (Parental guidance suggested) for — what? Clichés?",1,,,History|Modernity|Revelation,"Fred Jones|Robert Forestone",,224,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48904126_100x75.jpg
884,"Hackers (1995)",,892-1010,1,https://vimeo.com/305522,Vimeo,"Every morning, the old man in the quiet drama “Sin Alas” opens a little folding table outside his splendidly dilapidated grand building. A writer who lived and loved through the Cuban Revolution, Luis Vargas now sells bric-a-brac that no one seems to buy. Stooped and faded, his white mustache drooping over his downturned mouth, he looks out on a Havana that’s teeming with compañeros and trembling with signs of upheaval that are telegraphed by newspaper headlines highlighting China in one column and President Obama in the other. The world that Luis helped build will soon be a memory. In “Sin Alas,” American cruise ships have yet to drop anchor again in Havana Harbor. That’s the strength and appeal of this modestly scaled movie, which was written and directed by Ben Chace, an American who shot in Cuba before its new diplomatic relationship with the United States had taken root. The Cuba here is still the time capsule stocked with DeSoto cruisers, a crumbled infrastructure and paperwork filled out by hand. For Luis (Carlos Padrón, who’s Cuban, like the rest of the cast) memory itself is another time capsule, one that he gradually, somewhat disjointedly opens after reading about the death of an old lover, a dancer, Isabela (Yulisleyvís Rodriguez). A memory story, “Sin Alas” follows Luis as he becomes reacquainted with his younger self, both as a young man (Lieter Ledesma) in 1967 and as a child living with his parents. Mr. Chace, working with a small crew that includes the talented cinematographer Sean Price Williams, persuasively recreates a vision of an earlier Havana filled with glamorous true believers, menacing military men and cocktail chatter about revolutionary aesthetics. When Luis picks up Isabela one rainy afternoon, the antiqued scene vaguely suggests the nostalgic reveries of Wong Kar Wai, even with the poster of a gun-toting Fidel Castro marking the 1959 overthrow of Batista’s Cuba. Mr. Chace does his finest work with Mr. Padrón, and together director and actor create a portrayal of a man who, even as he’s stirred to action, seems increasingly burdened by his sentimental education. Mr. Chace’s attempts to piece together Luis’s present and past tend to obscure rather than clarify that portrait; even so, Luis and especially Havana hold your attention. The movie was inspired by the Jorge Luis Borges’s short story “The Zahir,” about an item (a coin, in the story) that instills an obsession in all who come into contact with it. For Luis, Isabela was an obsession who dazzled him and consumed him, and, finally, like so many ideals, become impossible to hold onto. “Sin Alas (Without Wings)” is not rated. Animal lovers should be aware that a bird is sacrificed. The movie is in Spanish with English subtitles, and runs 1 hour 24 minutes.",1,,,Biblical|Judges,"John Smith",,253,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/48909548_100x75.jpg
886,"Jeffrey (1995)",,258,1,https://vimeo.com/305744,Vimeo,"Judging from “The American Side,” detectives who say things like “that’s a gene pool screaming for chlorine” and “there’s a joker in every deck” have spent the past several decades hiding in Buffalo — not an obvious graveyard for the spirits of Raymond Chandler and Mickey Spillane. There, Charlie Paczynski (Greg Stuhr), a private investigator, has a side racket in blackmail with Kat (Kelsey Siepser), a stripper. When Kat is murdered, Charlie uncovers a mystery that involves enigmatic women (Camilla Belle, Alicja Bachleda), estranged energy magnates (Matthew Broderick, Robert Forster), the unrealized inventions of Nikola Tesla and — seemingly — whatever other character actors (Robert Vaughn, Harris Yulin, Janeane Garofalo) dropped by the set. The director, Jenna Ricker, who wrote the script with Mr. Stuhr, has made a cinephile’s movie, a throwback that delights in homages (to “Kiss Me Deadly” and “North by Northwest,” among others) and an off-kilter sense of period (Charlie is never shown using a cellphone). If the self-consciousness can be charming, it also prevents “The American Side” from becoming fully its own film. The movie plays like an exercise for the cast members, who labor with the stylized dialogue, and for an audience flattered at catching a reference. Still, “The American Side” shows glimmers of ingenuity, both with its use of Tesla mystique and with atmospheric location work that makes Buffalo a presence. The title refers to the American side of Niagara Falls. To paraphrase a line from Mr. Forster, that’s the one you don’t want to roll down in a barrel.",1,,,Biblical|Revelation|Timothy,"Graham Fletcher",,124,https://mb.stjohnstimeline.co.uk/wp-content/uploads/2018/09/260279037_100x75.jpg
